id	position	totalWeight	itemTransported
6268	0111791	16897.751	Cleaning agent
14919	0112791	16897.678	TV
4718	0113791	16896.491	Fries
3809	0114791	16894.832	Painting
13280	0100793	16889.331	Lamp
1086	0101793	16889.269	Oil
12149	0102793	16887.49	TV
7059	0103793	16883.071	Fries
10385	0104793	16882.569	Bicycle
5998	0105793	16878.591	Fries
9019	0106793	16877.394	Ice Cream
3006	0107793	16877.064	Flower pot
10767	0108793	16876.164	Pizza
10664	0109793	16875.648	Shampoo
10874	0110793	16873.915	Bicycle
11548	0111793	16873.902	Shampoo
9584	0112793	16863.188	Oil
641	0113793	16859.467	Milk
12094	0114793	16858.203	Desk
9899	0100795	16857.856	Bicycle
12170	0101795	16857.339	Steak
14205	0102795	16854.917	Lamp
14191	0103795	16854.564	Lamp
11336	0104795	16854.038	Cleaning agent
2648	0105795	16853.96	Flower pot
7387	0106795	16853.865	Bicycle
11129	0107795	16845.495	Fries
3329	0108795	16844.984	Steak
189	0109795	16840.997	Laptop
643	0110795	16839.437	Laptop
8450	0111795	16836.347	Flower pot
10135	0112795	16836.244	Jeans
1422	0113795	16835.873	TV
13332	0114795	16835.747	Bicycle
7170	0100797	16835.622	Ice Cream
7783	0101797	16834.291	Pizza
5275	0102797	16833.184	Desk
5472	0103797	16830.234	Headphones
7209	0104797	16829.425	Flower pot
1607	0105797	16827.832	Headphones
13228	0106797	16827.316	Milk
10594	0107797	16826.719	TV
14925	0108797	16824.337	Apple juice
7185	0109797	16822.184	Fries
7102	0110797	16819.894	Apple juice
9554	0111797	16818.121	Pizza
10816	0112797	16815.692	Bicycle
6196	0113797	16813.224	Water
10806	0114797	16812.591	Desk
6715	0100799	16807.953	Jeans
13634	0101799	16807.491	Flower pot
12802	0102799	16806.803	TV
11676	0103799	16806.713	TV
1115	0104799	16806.63	Apple juice
14898	0105799	16806.364	Oil
2610	0106799	16804.076	Bicycle
8934	0107799	16803.75	Flower pot
13861	0108799	16803.639	Desk
11361	0109799	16802.689	Flower pot
12310	0110799	16800.878	Desk
6116	0111799	16798.946	Jeans
7070	0112799	16798.094	Water
5536	0113799	16797.731	Laptop
14513	0114799	16795.872	Flower pot
13767	0100801	16795.392	Cleaning agent
4739	0101801	16793.972	Pizza
8809	0102801	16793.624	Desk
5235	0103801	16792.895	Steak
3157	0104801	16792.664	Headphones
6215	0105801	16791.916	Apple juice
4629	0106801	16790.898	Jeans
9678	0107801	16787.767	Fries
1643	0108801	16786.458	Desk
14272	0109801	16785.454	Bed
7298	0110801	16784.776	Bed
12859	0111801	16783.365	Fries
8897	0112801	16781.383	Jeans
8112	0113801	16777.552	Laptop
2213	0114801	16773.945	Milk
13471	0100803	16770.752	Fries
13548	0101803	16770.247	Ice Cream
1059	0102803	16767.196	Jeans
6050	0103803	16765.77	Laptop
1964	0104803	16759.662	Desk
1735	0105803	16758.899	Flower pot
9173	0106803	16758.196	Bed
7256	0107803	16757.339	Cleaning agent
5341	0108803	16756.268	Flower pot
12418	0109803	16754.108	Lamp
6939	0110803	16753.43	Cleaning agent
3968	0111803	16744.575	TV
12160	0112803	16744.082	Milk
9713	0113803	16744.063	Painting
567	0114803	16744.033	Flower pot
8919	0100805	16729.697	Jeans
3208	0101805	16727.903	Bed
7526	0102805	16726.921	Lamp
1449	0103805	16724.901	Shampoo
6320	0104805	16724.28	Fries
14751	0105805	16722.968	Bicycle
13192	0106805	16720.256	Lamp
12378	0107805	16719.055	Desk
9433	0108805	16718.954	Jeans
14702	0109805	16717.843	Flower pot
5079	0110805	16717.572	Bed
640	0111805	16717.209	Shampoo
11761	0112805	16713.478	Bed
10144	0113805	16712.387	Headphones
7985	0114805	16706.088	Water
14477	0100807	16706.007	TV
8931	0101807	16704.124	Jeans
2382	0102807	16702.852	Painting
7005	0103807	16702.016	Laptop
7144	0104807	16701.771	Fries
6327	0105807	16698.519	Headphones
5556	0106807	16698.242	Desk
1836	0107807	16698.082	Fries
12074	0108807	16697.754	Laptop
14954	0109807	16695.887	Bicycle
7796	0110807	16695.835	Fries
7906	0111807	16695.225	Headphones
4861	0112807	16692.624	Pizza
2842	0113807	16692.45	Cleaning agent
13128	0114807	16689.566	TV
3812	0100809	16689.304	Cleaning agent
4285	0101809	16686.567	Oil
9851	0102809	16684.955	Bicycle
6432	0103809	16684.028	Flower pot
7463	0104809	16683.496	Desk
1205	0105809	16680.588	Lamp
10868	0106809	16677.585	Flower pot
9026	0107809	16675.709	Water
216	0108809	16670.112	Flower pot
14464	0109809	16669.456	Jeans
4321	0110809	16667.577	Laptop
4817	0111809	16664.363	Bicycle
5271	0112809	16661.81	Cleaning agent
2703	0113809	16659.56	Flower pot
13157	0114809	16654.56	Water
6831	0100811	16653.836	Bed
2356	0101811	16653.271	Pizza
5746	0102811	16652.048	Painting
13996	0103811	16651.474	Desk
4238	0104811	16651.254	Steak
14563	0105811	16648.453	Cleaning agent
9793	0106811	16645.136	Flower pot
13403	0107811	16643.722	Painting
3083	0108811	16640.741	Water
3810	0109811	16639.785	Bed
4398	0110811	16637.196	Lamp
8575	0111811	16635.497	Water
2503	0112811	16634.674	Ice Cream
1150	0113811	16633.795	Water
9008	0114811	16633.001	Desk
8285	0100813	16632.631	Oil
12735	0101813	16631.878	Headphones
11842	0102813	16631.024	Fries
2292	0103813	16629.747	Bicycle
5187	0104813	16627.286	Cleaning agent
11067	0105813	16624.773	Flower pot
2009	0106813	16621.441	Apple juice
1460	0107813	16619.157	Bed
1145	0108813	16617.688	Fries
12050	0109813	16616.677	Fries
13094	0110813	16616.673	Milk
12915	0111813	16614.962	Cleaning agent
12028	0112813	16613.197	Steak
8492	0113813	16610.17	Fries
14790	0114813	16609.179	Desk
1818	0100815	16608.215	Desk
2776	0101815	16607.395	Oil
9079	0102815	16605.02	Water
9091	0103815	16601.93	Fries
9366	0104815	16601.001	Water
4732	0105815	16600.909	Desk
9576	0106815	16600.716	Apple juice
3663	0107815	16599.729	Jeans
12796	0108815	16596.262	Headphones
3227	0109815	16591.638	Laptop
9212	0110815	16590.021	Bicycle
8845	0111815	16589.882	Lamp
9960	0112815	16577.51	Oil
13342	0113815	16575.615	Flower pot
12429	0114815	16574.62	TV
13843	0100817	16573.522	Pizza
5351	0101817	16570.553	Bicycle
3843	0102817	16568.36	Painting
5926	0103817	16567.797	Ice Cream
4793	0104817	16565.881	Bicycle
6903	0105817	16565.468	Desk
10563	0106817	16565.39	Bicycle
9285	0107817	16564.477	Desk
1453	0108817	16562.163	Steak
10093	0109817	16561.823	Cleaning agent
4056	0110817	16561.173	Laptop
12549	0111817	16559.468	Steak
5835	0112817	16559.122	Bicycle
13748	0113817	16557.601	Jeans
4195	0114817	16555.269	Cleaning agent
7701	0100819	16555.173	Bed
2667	0101819	16551.175	Laptop
14523	0102819	16549.46	Bicycle
13613	0103819	16548.498	Steak
10694	0104819	16545.371	Jeans
2635	0105819	16545.359	Steak
5563	0106819	16537.858	Bicycle
2112	0107819	16532.268	Shampoo
14077	0108819	16531.616	Cleaning agent
2051	0109819	16530.438	Milk
14500	0110819	16526.089	Shampoo
1303	0111819	16525.189	Jeans
1272	0112819	16522.759	Flower pot
9145	0113819	16520.701	Water
10142	0114819	16520.649	Lamp
13951	0100821	16520.109	Bicycle
10109	0101821	16516.172	Lamp
5453	0102821	16514.748	Painting
13339	0103821	16513.86	Water
14481	0104821	16513.29	Bed
1671	0105821	16512.5	Water
14812	0106821	16512.392	Headphones
9932	0107821	16511.86	Shampoo
9846	0108821	16507.489	Lamp
7440	0109821	16507.176	Milk
6054	0110821	16507.009	Bicycle
8704	0111821	16501.944	Headphones
823	0112821	16500.158	Milk
13125	0113821	16499.634	Shampoo
11759	0114821	16499.182	Painting
1638	0100823	16491.797	Bicycle
11791	0101823	16490.963	Shampoo
9335	0102823	16486.403	Painting
13611	0103823	16483.355	Bicycle
13209	0104823	16478.332	Apple juice
7275	0105823	16477.685	Shampoo
1815	0106823	16477.572	Ice Cream
4448	0107823	16477.052	Pizza
11353	0108823	16476.556	Steak
3660	0109823	16471.243	Shampoo
1559	0110823	16470.982	Cleaning agent
9070	0111823	16470.233	Bed
7101	0112823	16469.254	Desk
2796	0113823	16468.804	Milk
13251	0114823	16463.687	Painting
5645	0100825	16461.365	Fries
6151	0101825	16460.385	Bicycle
11790	0102825	16459.288	Oil
14202	0103825	16457.926	Headphones
14154	0104825	16457.911	Steak
6461	0105825	16454.943	Apple juice
9400	0106825	16451.534	Laptop
11156	0107825	16450.986	Desk
12469	0108825	16449.224	Painting
2016	0109825	16449.125	Ice Cream
6511	0110825	16448.422	TV
8174	0111825	16446.409	Laptop
7775	0112825	16445.353	Oil
7520	0113825	16444.525	Milk
12639	0114825	16444.297	Fries
671	0100827	16443.15	Flower pot
14161	0101827	16442.608	Desk
12388	0102827	16442.417	Water
6243	0103827	16440.82	Ice Cream
385	0104827	16440.439	Fries
11157	0105827	16439.93	Oil
14808	0106827	16439.924	Desk
5332	0107827	16438.364	Apple juice
5202	0108827	16437.078	Pizza
5934	0109827	16433.912	Oil
11405	0110827	16433.638	Steak
10957	0111827	16433.12	Pizza
12872	0112827	16431.101	Fries
12307	0113827	16430.315	Bed
14984	0114827	16428.888	Shampoo
3035	0100829	16426.387	Pizza
7154	0101829	16423.754	Water
8372	0102829	16421.86	Lamp
2022	0103829	16418.915	Fries
452	0104829	16414.677	TV
6980	0105829	16408.011	Desk
7384	0106829	16402.041	Painting
8918	0107829	16401.327	Steak
7216	0108829	16400.881	Ice Cream
7	0109829	16399.108	Ice Cream
3976	0110829	16396.987	Headphones
4281	0111829	16395.178	Cleaning agent
14952	0112829	16392.368	Shampoo
1504	0113829	16382.092	Laptop
13189	0114829	16380.905	Bicycle
11417	0100831	16380.33	Desk
4837	0101831	16378.979	Flower pot
7496	0102831	16377.101	Milk
13491	0103831	16376.847	Bed
10241	0104831	16376.335	Cleaning agent
3657	0105831	16371.894	Shampoo
12838	0106831	16369.251	Pizza
2594	0107831	16366.159	Pizza
8100	0108831	16365.235	Apple juice
8969	0109831	16364.538	Shampoo
1031	0110831	16360.836	Shampoo
14005	0111831	16359.667	TV
5877	0112831	16358.564	TV
11599	0113831	16358.246	Lamp
5615	0114831	16358.101	Oil
14495	0100833	16357.925	Laptop
9858	0101833	16357.478	Headphones
6966	0102833	16356.864	Bed
9778	0103833	16356.616	Painting
14031	0104833	16356.318	Water
11827	0105833	16356.148	Painting
5361	0106833	16354.595	Cleaning agent
10604	0107833	16354.219	Steak
7986	0108833	16353.699	Steak
4963	0109833	16347.837	TV
7620	0110833	16344.708	Desk
12912	0111833	16344.602	Jeans
11771	0112833	16343.934	Lamp
13797	0113833	16343.76	Lamp
3301	0114833	16338.829	Shampoo
6716	0100835	16337.753	Ice Cream
8690	0101835	16337.395	Pizza
10951	0102835	16337.151	Pizza
10570	0103835	16336.289	Bed
9931	0104835	16336.268	Laptop
8439	0105835	16334.217	Pizza
14406	0106835	16333.533	Milk
9928	0107835	16328.554	Pizza
4514	0108835	16328.46	TV
7159	0109835	16323.679	Cleaning agent
5375	0110835	16321.24	Apple juice
266	0111835	16319.636	Ice Cream
1473	0112835	16315.283	Ice Cream
13902	0113835	16314.974	Bed
4159	0114835	16314.746	Fries
13661	0100837	16312.598	Cleaning agent
8012	0101837	16311.383	Jeans
7990	0102837	16310.704	Apple juice
1899	0103837	16310.271	Desk
10449	0104837	16309.437	Desk
10424	0105837	16308.513	Milk
2909	0106837	16307.793	Flower pot
14085	0107837	16302.456	Oil
4118	0108837	16301.267	Laptop
8220	0109837	16299.79	Jeans
14650	0110837	16299.044	Laptop
5516	0111837	16298.125	Desk
2035	0112837	16297.567	Shampoo
14593	0113837	16296.463	Jeans
10817	0114837	16289.543	Desk
3426	0100839	16287.957	Lamp
5029	0101839	16287.21	Pizza
8465	0102839	16286.963	Painting
2695	0103839	16286.29	Jeans
10640	0104839	16285.936	TV
5128	0105839	16282.553	Headphones
8896	0106839	16281.83	Shampoo
13372	0107839	16281.307	Jeans
6012	0108839	16278.814	Lamp
10755	0109839	16278.678	Cleaning agent
14030	0110839	16277.402	Headphones
1368	0111839	16274.423	Water
8758	0112839	16274.395	Oil
4680	0113839	16274.156	Lamp
14792	0114839	16272.519	Steak
13897	0100841	16270.742	Bed
11497	0101841	16270.676	Shampoo
8071	0102841	16269.702	Water
12173	0103841	16269.516	Painting
4286	0104841	16267.383	Shampoo
494	0105841	16266.251	Steak
1281	0106841	16265.671	Oil
2047	0107841	16263.982	Water
4927	0108841	16259.3	Flower pot
8116	0109841	16257.878	Bicycle
5356	0110841	16253.187	Steak
1993	0111841	16251.259	Painting
11622	0112841	16250.365	Bicycle
7372	0113841	16250.18	Laptop
3953	0114841	16250.151	Painting
12043	0100843	16246.346	Jeans
10576	0101843	16243.124	Shampoo
7445	0102843	16242.928	Oil
10855	0103843	16241.108	Bed
12212	0104843	16239.977	Ice Cream
4074	0105843	16239.132	Fries
72	0106843	16237.612	Lamp
14848	0107843	16236.106	Milk
611	0108843	16233.984	Headphones
12623	0109843	16232.871	Steak
11767	0110843	16232.481	Steak
13655	0111843	16231.787	Bicycle
9742	0112843	16230.88	Flower pot
8104	0113843	16227.708	Lamp
8983	0114843	16226.265	Laptop
2216	0100845	16226.058	Bicycle
12832	0101845	16223.013	Shampoo
9509	0102845	16222.441	Steak
1966	0103845	16222.299	Fries
12484	0104845	16219.988	Painting
1642	0105845	16218.512	TV
13421	0106845	16217.075	Water
7325	0107845	16215.144	TV
10602	0108845	16214.962	Bicycle
1090	0109845	16214.821	Lamp
1372	0110845	16214.63	Pizza
8538	0111845	16214.495	Apple juice
4135	0112845	16213.841	Oil
14877	0113845	16213.113	Apple juice
8317	0114845	16210.918	Bicycle
13361	0100847	16210.901	Lamp
8965	0101847	16210.782	Milk
9465	0102847	16205.05	Bicycle
9634	0103847	16204.788	Flower pot
12164	0104847	16203.573	Water
6324	0105847	16202.691	Painting
9308	0106847	16202.259	Flower pot
4359	0107847	16201.89	Steak
8527	0108847	16200.504	Water
6764	0109847	16200.094	Lamp
24	0110847	16197.537	Headphones
2443	0111847	16193.465	Jeans
422	0112847	16192.8	Flower pot
658	0113847	16192.602	Jeans
7066	0114847	16192.336	Milk
2839	0100849	16190.944	Bicycle
7951	0101849	16189.099	Shampoo
7039	0102849	16182.953	Headphones
11696	0103849	16181.686	Milk
2123	0104849	16180.527	Fries
11147	0105849	16180.222	Fries
7556	0106849	16179.593	Fries
9741	0107849	16179.456	Bicycle
12182	0108849	16178.07	Headphones
3456	0109849	16176.099	Jeans
2225	0110849	16174.911	Desk
4167	0111849	16173.666	Bed
4163	0112849	16173.073	Laptop
7233	0113849	16171.007	Oil
1092	0114849	16169.984	Laptop
7973	0100851	16167.833	TV
12824	0101851	16163.223	Pizza
9447	0102851	16159.407	Milk
4964	0103851	16155.541	Ice Cream
4731	0104851	16154.199	Steak
2779	0105851	16147.516	Headphones
10912	0106851	16145.939	Desk
4375	0107851	16145.771	Apple juice
12414	0108851	16143.276	Pizza
1659	0109851	16143.01	Oil
6227	0110851	16139.22	Desk
8108	0111851	16137.789	Shampoo
11461	0112851	16137.084	Laptop
11134	0113851	16124.98	Apple juice
336	0114851	16124.305	Desk
10402	0100853	16123.015	Steak
12305	0101853	16115.502	Ice Cream
9964	0102853	16111.064	Oil
12741	0103853	16108.823	Desk
1510	0104853	16107.509	Apple juice
6824	0105853	16106.019	TV
4256	0106853	16103.996	Milk
12960	0107853	16101.973	Fries
7436	0108853	16100.434	Pizza
1493	0109853	16099.668	Pizza
10485	0110853	16099.269	Apple juice
11441	0111853	16094.728	Ice Cream
14475	0112853	16094.693	Jeans
11172	0113853	16091.319	Headphones
9999	0114853	16091.2	Laptop
10922	0100855	16086.822	Jeans
2320	0101855	16086.686	Headphones
10554	0102855	16084.595	Headphones
4660	0103855	16084.0	Lamp
10581	0104855	16083.981	Oil
12137	0105855	16081.612	Painting
7708	0106855	16079.707	Lamp
6800	0107855	16078.983	Cleaning agent
1954	0108855	16078.305	Apple juice
3442	0109855	16078.086	Steak
13412	0110855	16076.132	Water
11024	0111855	16075.972	Steak
10166	0112855	16075.56	Bicycle
12997	0113855	16074.286	Oil
8846	0114855	16073.488	Painting
8695	0100857	16072.785	Apple juice
11932	0101857	16070.653	Lamp
30	0102857	16070.217	Water
11344	0103857	16069.792	TV
14176	0104857	16069.555	Water
13870	0105857	16068.15	Cleaning agent
12064	0106857	16066.709	Jeans
5178	0107857	16065.059	Desk
4561	0108857	16064.868	Headphones
14556	0109857	16058.485	Water
10145	0110857	16058.376	Bed
12566	0111857	16058.325	Painting
2960	0112857	16058.154	Lamp
6277	0113857	16057.653	Shampoo
12884	0114857	16057.625	TV
127	0100859	16057.535	Oil
8270	0101859	16055.606	Shampoo
6316	0102859	16055.176	Shampoo
11760	0103859	16052.934	Shampoo
4361	0104859	16051.799	Laptop
5204	0105859	16050.283	Ice Cream
2145	0106859	16049.44	Milk
3321	0107859	16048.169	Oil
10785	0108859	16046.369	Shampoo
3086	0109859	16046.048	Fries
5371	0110859	16045.564	TV
12496	0111859	16042.44	Water
6823	0112859	16038.728	Ice Cream
7238	0113859	16038.598	Steak
9451	0114859	16036.605	Flower pot
14716	0100861	16033.109	Fries
5119	0101861	16032.474	Bicycle
8064	0102861	16031.091	Flower pot
4545	0103861	16031.043	Lamp
8033	0104861	16029.135	Fries
9853	0105861	16027.621	Steak
1044	0106861	16027.425	Jeans
2140	0107861	16025.637	Painting
9259	0108861	16024.776	Oil
4226	0109861	16022.684	Milk
8053	0110861	16021.387	Fries
5914	0111861	16020.612	Jeans
9258	0112861	16020.385	Laptop
11730	0113861	16019.238	Shampoo
491	0114861	16018.552	Bicycle
9176	0100863	16015.766	Fries
4891	0101863	16015.455	Steak
10343	0102863	16014.5	Oil
3825	0103863	16012.222	Desk
12510	0104863	16012.205	Steak
12408	0105863	16010.468	Lamp
1229	0106863	16010.012	Fries
13960	0107863	16009.735	Water
14279	0108863	16007.759	Headphones
13743	0109863	16000.666	Fries
430	0110863	15999.857	Jeans
7587	0111863	15999.492	TV
13505	0112863	15996.874	Laptop
3003	0113863	15995.779	Jeans
14313	0114863	15994.576	Painting
1833	0100865	15992.733	Bicycle
8428	0101865	15990.728	Lamp
931	0102865	15987.723	Oil
6915	0103865	15986.647	Pizza
11623	0104865	15983.613	Bed
1440	0105865	15983.563	Shampoo
1573	0106865	15981.623	Jeans
1023	0107865	15978.272	Pizza
3907	0108865	15974.031	Fries
10379	0109865	15973.78	Painting
10845	0110865	15972.917	Steak
10497	0111865	15970.774	Milk
1752	0112865	15970.651	Bicycle
12794	0113865	15968.975	Oil
6333	0114865	15967.908	Bed
7660	0100867	15967.608	Desk
12871	0101867	15967.071	Bicycle
1331	0102867	15965.162	TV
10423	0103867	15962.649	Oil
11038	0104867	15959.883	Cleaning agent
10781	0105867	15959.579	Steak
13811	0106867	15957.834	Ice Cream
9396	0107867	15956.878	Shampoo
2437	0108867	15955.344	Headphones
13024	0109867	15953.658	Bicycle
3555	0110867	15953.572	Fries
10988	0111867	15948.132	TV
6443	0112867	15945.385	Milk
1264	0113867	15944.717	Bicycle
7727	0114867	15942.57	Painting
5789	0100869	15942.012	Pizza
6886	0101869	15938.468	Water
1105	0102869	15938.418	Ice Cream
12511	0103869	15936.44	Milk
7726	0104869	15931.734	Cleaning agent
2093	0105869	15931.466	Jeans
14860	0106869	15930.694	Bicycle
3120	0107869	15930.563	Jeans
5781	0108869	15928.553	Steak
9231	0109869	15928.018	Painting
3793	0110869	15926.597	Flower pot
5525	0111869	15924.342	Painting
7898	0112869	15922.601	Milk
2722	0113869	15922.432	Bicycle
8950	0114869	15922.168	Ice Cream
6671	0100871	15921.912	Water
2961	0101871	15921.043	Desk
12497	0102871	15920.963	Painting
14309	0103871	15918.699	Apple juice
14689	0104871	15916.224	Ice Cream
9150	0105871	15914.336	Desk
4904	0106871	15913.655	Flower pot
10923	0107871	15911.945	Pizza
12831	0108871	15909.632	TV
10779	0109871	15907.752	Jeans
10158	0110871	15907.496	Cleaning agent
14019	0111871	15906.522	Painting
10591	0112871	15905.068	Laptop
12325	0113871	15903.348	Flower pot
3237	0114871	15902.228	Fries
3145	0100873	15901.426	Fries
1618	0101873	15900.736	Bed
1992	0102873	15899.903	Lamp
7673	0103873	15891.498	Ice Cream
10384	0104873	15891.079	Painting
8441	0105873	15890.092	Pizza
4570	0106873	15885.422	Steak
14025	0107873	15885.405	Ice Cream
7584	0108873	15883.717	Flower pot
6757	0109873	15883.699	Bed
8939	0110873	15882.291	Flower pot
1290	0111873	15882.238	Pizza
2911	0112873	15880.362	Apple juice
3212	0113873	15875.683	Shampoo
5087	0114873	15873.816	Milk
3621	0100875	15873.738	Milk
9338	0101875	15873.193	Headphones
1728	0102875	15872.932	Apple juice
11475	0103875	15872.308	Cleaning agent
9657	0104875	15868.711	Milk
13662	0105875	15866.533	Milk
11675	0106875	15866.086	Bed
7598	0107875	15862.97	Bed
9758	0108875	15862.226	Desk
2663	0109875	15861.668	Pizza
8380	0110875	15857.856	Lamp
9243	0111875	15857.037	Cleaning agent
8654	0112875	15856.605	Bicycle
6683	0113875	15856.196	TV
7516	0114875	15849.32	Desk
12410	0100877	15846.358	Fries
14960	0101877	15842.707	Shampoo
1155	0102877	15841.575	Steak
14965	0103877	15837.564	TV
4039	0104877	15834.88	Desk
1942	0105877	15833.514	Apple juice
8209	0106877	15831.104	Cleaning agent
3443	0107877	15829.908	Pizza
2008	0108877	15827.281	Lamp
3398	0109877	15825.686	Jeans
14334	0110877	15822.63	Lamp
1615	0111877	15821.633	Headphones
6944	0112877	15820.385	Laptop
8059	0113877	15819.725	Apple juice
6952	0114877	15819.544	Bed
1651	0100879	15818.76	Flower pot
10765	0101879	15817.459	Apple juice
9701	0102879	15816.787	Bed
2415	0103879	15815.463	Ice Cream
12357	0104879	15814.892	TV
3498	0105879	15814.693	Bicycle
7747	0106879	15813.667	Flower pot
13959	0107879	15812.891	Lamp
11149	0108879	15809.831	Water
5997	0109879	15809.808	Laptop
6595	0110879	15808.915	Bed
10507	0111879	15806.359	Shampoo
4346	0112879	15805.932	Painting
257	0113879	15803.708	Water
4844	0114879	15802.321	Bicycle
9808	0100881	15801.936	Flower pot
10632	0101881	15800.037	Cleaning agent
6519	0102881	15799.254	Painting
14819	0103881	15797.034	Lamp
10008	0104881	15796.362	Headphones
1733	0105881	15795.595	Fries
411	0106881	15794.706	Steak
4785	0107881	15793.896	Steak
14998	0108881	15792.823	Shampoo
6120	0109881	15791.581	Water
5574	0110881	15789.987	Pizza
11949	0111881	15789.906	Painting
5606	0112881	15775.295	Steak
12220	0113881	15772.797	Headphones
13720	0114881	15765.333	Jeans
5572	0100883	15758.132	Cleaning agent
6696	0101883	15757.25	Apple juice
10847	0102883	15756.898	Laptop
1404	0103883	15754.496	Fries
11860	0104883	15753.249	Steak
152	0105883	15752.67	Steak
3747	0106883	15750.083	TV
7778	0107883	15746.23	Lamp
13104	0108883	15738.497	Apple juice
7577	0109883	15736.275	Pizza
3353	0110883	15733.949	Shampoo
6565	0111883	15732.809	Flower pot
3299	0112883	15730.07	Cleaning agent
13140	0113883	15728.481	Flower pot
9947	0114883	15728.116	Lamp
13190	0100885	15727.115	Cleaning agent
8712	0101885	15726.212	Pizza
381	0102885	15725.872	Painting
12437	0103885	15720.612	Bicycle
8569	0104885	15719.162	Lamp
13919	0105885	15716.01	Apple juice
1857	0106885	15715.197	Laptop
11087	0107885	15714.127	Milk
501	0108885	15711.466	Jeans
12179	0109885	15711.425	Jeans
14308	0110885	15709.007	Headphones
191	0111885	15705.905	Milk
4186	0112885	15704.457	Apple juice
5856	0113885	15703.762	Headphones
4091	0114885	15703.074	Cleaning agent
13007	0100887	15702.282	TV
11009	0101887	15698.48	Headphones
1948	0102887	15697.944	Desk
2189	0103887	15690.349	TV
3106	0104887	15688.38	Water
12537	0105887	15682.904	Oil
14097	0106887	15678.59	Flower pot
6927	0107887	15678.58	Lamp
7942	0108887	15676.652	Steak
5944	0109887	15674.449	Milk
4343	0110887	15674.011	TV
9323	0111887	15672.038	Bed
2298	0112887	15670.736	Ice Cream
11959	0113887	15669.403	Steak
13092	0114887	15667.748	TV
10617	0100889	15667.348	Fries
12098	0101889	15665.92	Milk
4982	0102889	15664.652	Water
1381	0103889	15664.289	Jeans
13621	0104889	15664.061	Jeans
1350	0105889	15662.779	Water
7355	0106889	15654.911	Jeans
6633	0107889	15654.482	Lamp
4193	0108889	15653.79	Steak
3733	0109889	15651.102	Pizza
2391	0110889	15649.891	TV
171	0111889	15648.955	Steak
12952	0112889	15648.938	Laptop
5485	0113889	15647.744	Bed
4377	0114889	15646.577	Laptop
505	0100891	15641.447	Fries
14135	0101891	15641.223	Laptop
3845	0102891	15640.457	Cleaning agent
12204	0103891	15640.076	Desk
1595	0104891	15639.862	Steak
564	0105891	15638.646	Cleaning agent
10251	0106891	15638.456	Lamp
13512	0107891	15637.166	Cleaning agent
7346	0108891	15636.525	Oil
9992	0109891	15635.695	Pizza
4338	0110891	15634.578	Apple juice
12471	0111891	15634.302	TV
5384	0112891	15631.158	Apple juice
5054	0113891	15621.974	Shampoo
10884	0114891	15620.818	Cleaning agent
348	0100893	15619.245	Shampoo
1589	0101893	15618.837	TV
12283	0102893	15618.081	Bed
4751	0103893	15614.041	Bicycle
10552	0104893	15614.029	Bicycle
4667	0105893	15613.206	Steak
8499	0106893	15612.461	Cleaning agent
11935	0107893	15612.421	Painting
7983	0108893	15611.455	Jeans
4935	0109893	15611.094	Ice Cream
10540	0110893	15610.801	Oil
7230	0111893	15610.344	Painting
5728	0112893	15610.022	Pizza
8546	0113893	15606.57	Shampoo
14249	0114893	15602.547	Headphones
14829	0100895	15601.209	Desk
13253	0101895	15598.616	Milk
2090	0102895	15596.729	Water
1774	0103895	15595.987	TV
1939	0104895	15595.736	Pizza
11718	0105895	15591.499	Lamp
3464	0106895	15591.358	Cleaning agent
12337	0107895	15589.906	Fries
1979	0108895	15588.17	Cleaning agent
2318	0109895	15587.723	Desk
1317	0110895	15582.709	Painting
2418	0111895	15578.857	Steak
210	0112895	15578.657	Pizza
7381	0113895	15571.908	Ice Cream
11889	0114895	15569.746	Bed
4960	0100897	15567.635	Oil
3092	0101897	15567.249	Desk
4845	0102897	15567.032	Headphones
12463	0103897	15566.906	TV
5559	0104897	15560.957	Bed
5898	0105897	15559.554	Shampoo
923	0106897	15555.626	Desk
10978	0107897	15549.517	Pizza
13418	0108897	15547.983	Bed
11755	0109897	15547.036	Lamp
3883	0110897	15546.902	Cleaning agent
2781	0111897	15543.826	Fries
4308	0112897	15541.336	Lamp
5732	0113897	15538.448	Jeans
10783	0114897	15536.828	Laptop
12630	0100899	15535.318	Milk
7413	0101899	15534.458	Flower pot
14583	0102899	15534.092	Jeans
3795	0103899	15531.187	Lamp
5849	0104899	15530.621	Bed
9471	0105899	15528.516	Shampoo
8834	0106899	15521.341	Headphones
8861	0107899	15521.335	Bed
7864	0108899	15520.751	Water
6726	0109899	15520.327	Headphones
6538	0110899	15520.097	Oil
5552	0111899	15516.632	Oil
9754	0112899	15515.241	Bed
1042	0113899	15512.547	TV
9455	0114899	15508.887	Fries
1420	0100901	15504.68	Bicycle
10160	0101901	15502.458	Flower pot
11225	0102901	15497.996	Bed
9675	0103901	15496.473	Fries
13360	0104901	15496.082	Jeans
8803	0105901	15495.627	Jeans
8198	0106901	15492.112	Desk
2638	0107901	15491.887	Laptop
12033	0108901	15487.227	Oil
11836	0109901	15486.536	Lamp
11478	0110901	15478.066	Oil
2649	0111901	15468.303	Milk
637	0112901	15467.117	Bicycle
88	0113901	15466.737	Steak
14445	0114901	15464.255	Desk
1922	0100903	15464.162	Laptop
